# Sources: GeoNames cities15000 + admin1CodesASCII + countryInfo (CC BY 4.0, geonames.org);
# Natural Earth 110m admin_0 countries (public domain, naturalearthdata.com).
# Regenerate: luna/scripts/gen_place_data.py
31.26531	32.3019	780515	Port Said		Port Said	Egypt
26.74906	33.93891	53639	Safaga		Red Sea	Egypt
30.90316	29.55276	22444	Burj al ‘Arab	Burj al 'Arab	Alexandria	Egypt
31.17419	31.2218	89068	Biyalā	Biyala	Kafr el-Sheikh	Egypt
30.62914	31.08235	50924	Birkat as Sab‘	Birkat as Sab'	Monufia	Egypt
31.21452	31.35798	137080	Bilqās	Bilqas	Dakahlia	Egypt
30.42039	31.56223	185237	Bilbeis		Sharqia	Egypt
28.92406	30.98544	94677	Bibā	Biba	Beni Suweif	Egypt
30.93976	30.81338	75084	Basyūn	Basyun	Gharbia	Egypt
27.95243	30.78082	46060	Banī ‘Ubayd	Bani 'Ubayd	Minya	Egypt
29.07441	31.09785	273151	Banī Suwayf	Bani Suwayf	Beni Suweif	Egypt
28.49456	30.80526	115759	Banī Mazār	Bani Mazar	Minya	Egypt
30.45977	31.1842	182254	Banhā	Banha	Qalyubia	Egypt
31.55582	31.08918	51280	Balţīm	Baltim	Kafr el-Sheikh	Egypt
25.75089	32.6776	20000	Az Zaynīyah Qiblī	Az Zayniyah Qibli	Luxor	Egypt
30.58768	31.502	430445	Zagazig		Sharqia	Egypt
29.58902	32.33597	45552	Al ‘Ayn as Sukhnah	Al 'Ayn as Sukhnah	Suez	Egypt
30.12303	31.13571	94174	Awsīm	Awsim	Giza	Egypt
28.24168	33.6222	38285	El-Tor		South Sinai	Egypt
30.54323	31.78504	46962	At Tall al Kabīr	At Tall al Kabir	Sharqia	Egypt
29.4075	31.2525	26943	Aţfīḩ	Atfih	Giza	Egypt
27.18096	31.18368	528669	Assiut		Asyut	Egypt
24.09082	32.89942	379774	Aswān	Aswan	Aswan	Egypt
29.97371	32.52627	699541	Suez		Suez	Egypt
30.88251	31.46275	124020	As Sinbillāwayn	As Sinbillawayn	Dakahlia	Egypt
25.19413	32.6771	21610	As Sibā‘īyah	As Siba'iyah	Aswan	Egypt
31.23867	31.65379	29286	As Sarw		Damietta	Egypt
30.74614	31.12964	45813	As Sanţah	As Santah	Gharbia	Egypt
31.55371	25.15793	16545	As Sallūm	As Sallum	Matruh	Egypt
27.06309	31.34425	54094	As Sāḩil	As Sahil	Asyut	Egypt
29.56472	31.28111	61531	Aş Şaff	As Saff	Giza	Egypt
30.59683	30.89931	76071	Ash Shuhadā’	Ash Shuhada'	Monufia	Egypt
30.29735	30.97641	124483	Ashmūn	Ashmun	Monufia	Egypt
31.10483	30.64135	44482	Ar Raḩmānīyah	Ar Rahmaniyah	Beheira	Egypt
24.90652	32.88563	16190	Ar Radīsīyah Qiblī	Ar Radisiyah Qibli	Red Sea	Egypt
25.61988	32.54305	78695	Armant		Qena	Egypt
29.33778	31.20556	57870	Al Wāsiţah	Al Wasitah	Faiyum	Egypt
26.08657	32.42265	34723	Al Waqf		Qena	Egypt
25.69893	32.6421	422407	Luxor		Luxor	Egypt
27.44023	30.81712	99598	Al Qūşīyah	Al Qusiyah	Asyut	Egypt
26.10611	34.27716	24653	Al Quşayr	Al Qusayr	Red Sea	Egypt
30.61618	31.73514	94632	Al Qurayn		Sharqia	Egypt
30.56412	31.93386	24364	Al Qaşşāşīn	Al Qassasin	Sharqia	Egypt
30.85711	32.31183	31808	Al Qanţarah	Al Qantarah	Ismailia	Egypt
30.61927	31.46165	70687	Al Qanāyāt	Al Qanayat	Sharqia	Egypt
30.19327	31.13703	83568	Al Qanāţir al Khayrīyah	Al Qanatir al Khayriyah	Qalyubia	Egypt
30.06263	31.24967	9606916	Cairo		Cairo	Egypt
28.09193	30.75813	283605	Minya		Minya	Egypt
31.18287	32.03108	162045	Al Maţarīyah	Al Matariyah	Dakahlia	Egypt
26.69981	31.60464	53643	Al Marāghah	Al Maraghah	Sohag	Egypt
31.15823	31.936	127394	Al Manzalah		Dakahlia	Egypt
31.03637	31.38069	621953	Al Mansurah		Dakahlia	Egypt
26.4775	31.80394	91149	Al Minshāh	Al Minshah	Sohag	Egypt
31.18352	30.52448	34660	Al Maḩmūdīyah	Al Mahmudiyah	Beheira	Egypt
30.97063	31.1669	592573	Al Maḩallah al Kubrá	Al Mahallah al Kubra	Gharbia	Egypt
30.15293	31.31501	488904	Al Khuşūş	Al Khusus	Qalyubia	Egypt
25.45101	30.54653	83108	Al Khārjah	Al Kharjah	New Valley	Egypt
30.21035	31.36812	81646	Al Khānkah	Al Khankah	Qalyubia	Egypt
30.00944	31.20861	4367343	Giza		Giza	Egypt
31.18065	31.86497	99641	Al Jammālīyah	Al Jammaliyah	Dakahlia	Egypt
30.60427	32.27225	429465	Ismailia		Ismailia	Egypt
31.20176	29.91582	5263542	Alexandria		Alexandria	Egypt
28.69919	30.7673	26092	Al ‘Idwah	Al 'Idwah	Minya	Egypt
30.71877	31.56299	53791	Al Ibrāhīmīyah	Al Ibrahimiyah	Sharqia	Egypt
31.15671	30.14775	53079	‘Izbat ‘Alī as Sayyid	'Izbat 'Ali as Sayyid	Beheira	Egypt
30.86163	31.91809	50651	Al Ḩusaynīyah	Al Husayniyah	Sharqia	Egypt
29.9	31.25	155055	Al Ḩawāmidīyah	Al Hawamidiyah	Giza	Egypt
31.31146	31.14766	58430	Al Ḩāmūl	Al Hamul	Kafr el-Sheikh	Egypt
30.84532	29.38818	18407	Al Ḩammām	Al Hammam	Matruh	Egypt
27.25738	33.81291	207132	Hurghada		Red Sea	Egypt
26.87524	31.32963	70884	Al Ghanāyim	Al Ghanayim	Asyut	Egypt
29.30995	30.8418	519047	Al Fayyum		Faiyum	Egypt
28.82306	30.89903	112999	Al Fashn		Beni Suweif	Egypt
31.58229	30.98095	60320	Al Burj		Kafr el-Sheikh	Egypt
25.66477	32.63539	23550	Al Bayāḑīyah	Al Bayadiyah	Luxor	Egypt
28.34827	28.86936	15653	Al Bawīţī	Al Bawiti	Giza	Egypt
25.15	32.71667	32920	Al Başalīyah Baḩrī	Al Basaliyah Bahri	Aswan	Egypt
26.23648	32.00387	68413	Al Balyanā	Al Balyana	Sohag	Egypt
30.43046	31.03679	62961	Al Bājūr	Al Bajur	Monufia	Egypt
29.85	31.26667	90833	Al Badrashayn		Giza	Egypt
26.99306	31.41605	56033	Al Badārī	Al Badari	Asyut	Egypt
29.61972	31.2575	45793	Al ‘Ayyāţ	Al 'Ayyat	Giza	Egypt
31.13159	33.79844	199243	Arīsh	Arish	North Sinai	Egypt
26.5622	31.74566	151430	Akhmīm	Akhmim	Sohag	Egypt
30.94162	31.29039	47013	Aga		Dakahlia	Egypt
30.82796	30.53552	68901	Ad Dilinjāt	Ad Dilinjat	Beheira	Egypt
31.02819	28.44498	27697	El Dabaa		Matruh	Egypt
26.12039	32.09543	18194	Abū Ţisht	Abu Tisht	Qena	Egypt
27.04514	31.31845	105418	Abū Tīj	Abu Tij	Asyut	Egypt
30.56977	32.1146	32763	Abu Suweir-el-Mahatta		Sharqia	Egypt
27.93043	30.83826	90266	Abū Qurqāş	Abu Qurqas	Minya	Egypt
31.31104	30.06121	37997	Abū Qīr	Abu Qir	Alexandria	Egypt
30.72508	31.67148	154466	Abū Kabīr	Abu Kabir	Sharqia	Egypt
31.09311	30.31418	61388	Abū Ḩummuş	Abu Hummus	Beheira	Egypt
30.53766	31.67875	43001	Abū Ḩammād	Abu Hammad	Sharqia	Egypt
29.95	31.2	86601	Abū an Numrus	Abu an Numrus	Giza	Egypt
30.91018	30.17438	66946	Abū al Maţāmīr	Abu al Matamir	Beheira	Egypt
27.26881	31.15232	111785	Abnūb	Abnub	Asyut	Egypt
22.22273	36.64679	27000	Hala'ib		Red Sea	Egypt
30.6687	30.07391	23282	An Nūbārīyah	An Nubariyah	Beheira	Egypt
30.93055	31.69864	32840	Awlād Şaqr	Awlad Saqr	Sharqia	Egypt
31.01887	33.0098	26330	Bi’r al ‘Abd	Bi'r al 'Abd	North Sinai	Egypt
30.136	31.715	32940	Badr		Cairo	Egypt
31.24193	30.94504	24254	Ar Riyāḑ	Ar Riyad	Kafr el-Sheikh	Egypt
31.20864	31.63528	26955	Az Zarqā	Az Zarqa	Damietta	Egypt
31.43482	31.67506	54508	Dumyāţ al Jadīdah	Dumyat al Jadidah	Damietta	Egypt
30.575	30.71111	28091	Badr		Beheira	Egypt
29.033	31.11408	32278	Banī Suwayf al Jadīdah	Bani Suwayf al Jadidah	Red Sea	Egypt
30.63146	31.93927	59320	Aş Şāliḩīyah al Jadīdah	As Salihiyah al Jadidah	Sharqia	Egypt
30.88525	29.57721	45865	Burj al ‘Arab al Jadīdah	Burj al 'Arab al Jadidah	Alexandria	Egypt
30.37746	30.35032	41186	Madīnat Wādī an Naţrūn	Madinat Wadi an Natrun	Beheira	Egypt
27.20583	31.19639	22435	An Nāşirīyah	An Nasiriyah	Asyut	Egypt
26.27845	32.05608	38008	Dār as Salām	Dar as Salam	Sohag	Egypt
29.60018	32.31671	45552	Ain Sukhna		Suez	Egypt
30.03	31.47	313139	New Cairo		Cairo	Egypt
30.13806	31.61556	91899	El Shorouk		Cairo	Egypt
25.73826	32.63684	38871	Aţ Ţārif	At Tarif	New Valley	Egypt
31.24408	32.31955	81591	Būr Fu’ād	Bur Fu'ad	Port Said	Egypt
30.22886	31.48149	138987	Al-'Ubūr	Al-'Ubur	Qalyubia	Egypt
25.25	30.55	83108	Al-Khārijah	Al-Kharijah	New Valley	Egypt
28.08639	30.81464	17470	Al-Minyā al-Jadīdah	Al-Minya al-Jadidah	Minya	Egypt
31.4071	26.5832	19768	An-Najaylah		Matruh	Egypt
31.32336	31.76122	31240	Ar-Rawḍah	Ar-Rawdah	Damietta	Egypt
30.02	31	95854	Ash-Shaykh Zāyid	Ash-Shaykh Zayid	Giza	Egypt
29.385	30.557	23965	Yūsuf aṣ-Ṣiddīq	Yusuf as-Siddiq	Faiyum	Egypt
29.03556	31.11792	29117	New Bani Sewif City		Beni Suweif	Egypt
31.24408	32.27731	148624	Aḍ-Ḍawāḥy	Ad-Dawahy	Port Said	Egypt
31.26504	32.26405	266381	Az-Zuhūr	Az-Zuhur	Port Said	Egypt
27.09611	-13.41583	28848	El Marsa			Western Sahara
27.1418	-13.18797	196331	Laayoune			Western Sahara
26.13073	-14.48513	42651	Boujdour			Western Sahara
23.68477	-15.95798	106277	Dakhla			Western Sahara
15.60811	39.47455	23100	Massawa		Northern Red Sea	Eritrea
15.77792	38.45107	74800	Keren		Anseba	Eritrea
14.30427	36.60601	46100	Himora		Gash-Barka	Eritrea
15.10582	37.59067	15891	Barentu		Gash-Barka	Eritrea
15.33805	38.93184	563930	Asmara		Maekel	Eritrea
13.00917	42.73944	21300	Assab		Southern Red Sea	Eritrea
16.18834	38.68729	35673	Af’abet	Af'abet	Debub	Eritrea
14.88722	38.81528	17781	Mendefera		Debub	Eritrea
37.11906	-3.584	18995	Zubia		Andalusia	Spain
38.42539	-6.41734	16424	Zafra		Extremadura	Spain
38.61365	-1.11468	35025	Yecla		Murcia	Spain
28.95678	-13.76535	16289	Yaiza		Canary Islands	Spain
38.6373	-0.86568	35222	Villena		Valencia	Spain
39.26992	-2.60119	26642	Villarrobledo		Castille-La Mancha	Spain
39.9383	-0.10087	50577	Vila-real		Valencia	Spain
38.97655	-5.7974	25759	Villanueva de la Serena		Extremadura	Spain
38.50754	-0.23346	33797	Villajoyosa		Valencia	Spain
36.83155	-2.64273	22853	Vícar	Vicar	Andalusia	Spain
36.78107	-4.10266	74190	Vélez-Málaga	Velez-Malaga	Andalusia	Spain
39.47391	-0.37966	824340	Valencia		Valencia	Spain
38.76211	-3.38483	31147	Valdepeñas	Valdepenas	Castille-La Mancha	Spain
37.18516	-5.78093	52617	Utrera		Andalusia	Spain
36.67777	-5.446	16979	Ubrique		Andalusia	Spain
38.01328	-3.3705	34602	Úbeda	Ubeda	Andalusia	Spain
37.7688	-1.50229	29211	Totana		Murcia	Spain
36.75793	-3.95233	16890	Torrox		Andalusia	Spain
37.97872	-0.68222	82599	Torrevieja		Valencia	Spain
37.74293	-0.95396	35614	Torre-Pacheco		Murcia	Spain
39.43705	-0.46546	78543	Torrent		Valencia	Spain
36.62035	-4.49976	65448	Torremolinos		Andalusia	Spain
36.742	-4.09291	21980	Torre del Mar		Andalusia	Spain
39.15759	-3.02156	36091	Tomelloso		Castille-La Mancha	Spain
37.37281	-6.04589	22772	Tomares		Andalusia	Spain
39.8581	-4.02263	86526	Toledo		Castille-La Mancha	Spain
28.96108	-13.64502	19849	Tías	Tias	Canary Islands	Spain
27.99243	-15.41915	123265	Telde		Canary Islands	Spain
29.06049	-13.56397	19418	Teguise		Canary Islands	Spain
36.01393	-5.60695	18169	Tarifa		Andalusia	Spain
39.96348	-4.83076	88856	Talavera de la Reina		Castille-La Mancha	Spain
28.47688	-16.41016	23562	Tacoronte		Canary Islands	Spain
39.07195	-0.26623	18195	Tavernes de la Valldigna		Valencia	Spain
39.2026	-0.31114	28908	Sueca		Valencia	Spain
39.58932	2.61899	17993	Son Rapinya		Balearic Islands	Spain
39.36257	-0.41169	18979	Silla		Valencia	Spain
37.38283	-5.97317	686741	Sevilla		Andalusia	Spain
38.3964	-0.5255	56715	San Vicent del Raspeig		Valencia	Spain
38.06147	-1.04877	15319	Santomera		Murcia	Spain
38.19165	-0.5658	31760	Santa Pola		Valencia	Spain
27.91174	-15.54071	71863	Santa Lucía	Santa Lucia	Canary Islands	Spain
37.18856	-3.71887	15430	Santafé	Santafe	Andalusia	Spain
38.98457	1.53409	31314	Santa Eulària des Riu	Santa Eularia des Riu	Balearic Islands	Spain
28.46824	-16.25462	211359	Santa Cruz de Tenerife		Canary Islands	Spain
28.68351	-17.76421	15674	Santa Cruz de la Palma		Canary Islands	Spain
28.03197	-15.50425	18314	Santa Brígida	Santa Brigida	Canary Islands	Spain
36.20983	-5.38452	29249	San Roque		Andalusia	Spain
37.83568	-0.79102	23738	San Pedro del Pinatar		Murcia	Spain
36.48839	-4.99123	34922	San Pedro Alcántara	San Pedro Alcantara	Andalusia	Spain
28.09826	-16.61708	16179	San Miguel De Abona		Canary Islands	Spain
36.77808	-6.3515	68037	Sanlúcar de Barrameda	Sanlucar de Barrameda	Andalusia	Spain
37.35813	-6.03731	20779	San Juan de Aznalfarache		Andalusia	Spain
38.40148	-0.43623	21939	Sant Joan d'Alacant		Valencia	Spain
37.80626	-0.83736	31432	San Javier		Murcia	Spain
28.07617	-16.558	19541	San Isidro		Canary Islands	Spain
36.4759	-6.19817	95174	San Fernando		Andalusia	Spain
28.4853	-16.32014	150661	La Laguna		Canary Islands	Spain
27.92481	-15.57329	53588	San Bartolomé de Tirajana	San Bartolome de Tirajana	Canary Islands	Spain
29.00093	-13.613	18517	San Bartolomé	San Bartolome	Canary Islands	Spain
38.98068	1.30362	21852	Sant Antoni de Portmany		Balearic Islands	Spain
39.68333	-0.26667	66070	Sagunto		Valencia	Spain
36.62364	-6.35997	28848	Rota		Andalusia	Spain
36.76419	-2.61475	94925	Roquetas de Mar		Andalusia	Spain
36.74231	-5.16709	36827	Ronda		Andalusia	Spain
38.08799	-0.72544	20510	Rojales		Valencia	Spain
36.71715	-4.27583	38666	Rincón de la Victoria	Rincon de la Victoria	Andalusia	Spain
39.54595	-0.57069	21992	Ribarroja del Turia		Valencia	Spain
39.48834	-1.10044	20227	Requena		Valencia	Spain
28.37645	-16.58575	35963	Realejo Alto		Canary Islands	Spain
39.61667	-0.3	19018	Puçol	Pucol	Valencia	Spain
36.52819	-6.19011	40183	Puerto Real		Andalusia	Spain
38.68712	-4.10734	51842	Puertollano		Castille-La Mancha	Spain
28.50038	-13.86272	35667	Puerto del Rosario		Canary Islands	Spain
28.41686	-16.55085	32219	Puerto de la Cruz		Canary Islands	Spain
37.38943	-4.76686	30241	Puente-Genil		Andalusia	Spain
39.59747	-0.55468	20431	La Pobla de Vallbona		Valencia	Spain
37.43807	-4.19523	22585	Priego de Córdoba	Priego de Cordoba	Andalusia	Spain
38.37906	-4.84827	17669	Pozoblanco		Andalusia	Spain
39.87678	3.01626	17260	Pollença	Pollenca	Balearic Islands	Spain
37.86591	-0.79256	21418	Pilar de la Horadada		Valencia	Spain
39.3635	-0.45949	19786	Picassent		Valencia	Spain
39.50263	-0.44079	64023	Paterna		Valencia	Spain
39.56939	2.65024	438234	Palma		Balearic Islands	Spain
37.70024	-5.28121	21159	Palma del Río	Palma del Rio	Andalusia	Spain
28.35039	-14.1076	20821	Pájara	Pajara	Canary Islands	Spain
39.42814	-0.41765	23519	Paiporta		Valencia	Spain
37.2376	-5.10311	17851	Osuna		Andalusia	Spain
38.08483	-0.94401	101321	Orihuela		Valencia	Spain
38.82191	-0.60603	37735	Ontinyent		Valencia	Spain
39.96495	-0.26041	24850	Onda		Valencia	Spain
38.91971	-0.11935	28419	Oliva		Valencia	Spain
38.38479	-0.76773	27135	Novelda		Valencia	Spain
36.96655	-2.20595	26516	Níjar	Nijar	Andalusia	Spain
36.75278	-3.8744	21811	Nerja		Andalusia	Spain
39.89158	-5.54064	17228	Navalmoral de la Mata		Extremadura	Spain
37.98704	-1.13004	471982	Murcia		Murcia	Spain
38.04095	-1.49014	16941	Mula		Murcia	Spain
38.4158	-0.44529	22510	Mutxamel		Valencia	Spain
36.75066	-3.5179	60592	Motril		Andalusia	Spain
37.12084	-5.45403	27844	Morón de la Frontera	Moron de la Frontera	Andalusia	Spain
37.58627	-4.63805	23031	Montilla		Andalusia	Spain
38.90839	-6.61785	16236	Montijo		Extremadura	Spain
39.54555	-0.39551	21900	Moncada		Valencia	Spain
38.05456	-1.20763	64065	Molina de Segura		Murcia	Spain
37.27559	-6.83851	19569	Moguer		Andalusia	Spain
27.88385	-15.72538	21690	Mogán	Mogan	Canary Islands	Spain
39.47523	-0.41825	46131	Mislata		Valencia	Spain
36.59575	-4.63728	80630	Mijas		Andalusia	Spain
38.96442	-3.89047	15316	Miguelturra		Castille-La Mancha	Spain
38.91802	-6.34292	59857	Mérida	Merida	Extremadura	Spain
35.29369	-2.93833	85985	Melilla		Melilla	Spain
37.5992	-1.31493	35221	Mazarrón	Mazarron	Murcia	Spain
27.76056	-15.58602	36065	Maspalomas		Canary Islands	Spain
39.56667	-0.33333	15210	Massamagrell		Valencia	Spain
37.72107	-3.97264	24655	Martos		Andalusia	Spain
39.62142	2.7253	36725	Marratxí	Marratxi	Balearic Islands	Spain
37.329	-5.41681	19768	Marchena		Andalusia	Spain
36.51543	-4.88583	156295	Marbella		Andalusia	Spain
37.20764	-3.63493	20815	Maracena		Andalusia	Spain
38.99915	-3.36991	19186	Manzanares		Castille-La Mancha	Spain
39.49139	-0.46349	30508	Manises		Valencia	Spain
39.56964	3.20955	42631	Manacor		Balearic Islands	Spain
36.72016	-4.42034	592346	Málaga	Malaga	Andalusia	Spain
37.34461	-6.06391	45890	Mairena del Aljarafe		Andalusia	Spain
37.37301	-5.74951	20510	Mairena del Alcor		Andalusia	Spain
39.88853	4.26583	29125	Maó	Mao	Balearic Islands	Spain
37.40881	-4.48522	42248	Lucena		Andalusia	Spain
37.16181	-5.92433	36824	Los Palacios y Villafranca		Andalusia	Spain
28.65851	-17.91821	20171	Los Llanos de Aridane		Canary Islands	Spain
36.18482	-5.49213	23513	Los Barrios		Andalusia	Spain
37.74425	-0.85041	15674	Los Alcázares	Los Alcazares	Murcia	Spain
37.67119	-1.7017	93079	Lorca		Murcia	Spain
37.65896	-5.52751	19352	Lora del Río	Lora del Rio	Andalusia	Spain
37.16887	-4.15129	21574	Loja		Andalusia	Spain
39.49093	2.89108	36078	Llucmajor		Balearic Islands	Spain
39.62894	-0.59783	22972	Llíria	Lliria	Valencia	Spain
38.09519	-3.63602	57414	Linares		Andalusia	Spain
37.25482	-7.20433	25886	Lepe		Andalusia	Spain
36.92077	-6.07529	26434	Lebrija		Andalusia	Spain
37.61915	-0.87799	17737	La Unión	La Union	Murcia	Spain
38.02822	-1.24188	21062	Las Torres de Cotillas		Murcia	Spain
28.10178	-15.41573	383516	Las Palmas de Gran Canaria		Canary Islands	Spain
38.94422	-3.2381	15523	La Solana		Castille-La Mancha	Spain
36.9838	-5.93933	16379	Las Cabezas de San Juan		Andalusia	Spain
39.20735	-2.15723	16060	La Roda		Castille-La Mancha	Spain
37.48613	-5.98091	35928	La Rinconada		Andalusia	Spain
28.39076	-16.52309	41833	La Orotava		Canary Islands	Spain
28.61052	-13.92912	25884	La Oliva		Canary Islands	Spain
38.61372	-0.1269	17874	la Nucia		Valencia	Spain
36.16809	-5.34777	64595	La Línea de la Concepción	La Linea de la Concepcion	Andalusia	Spain
39.56667	-0.53333	18050	L'Eliana		Valencia	Spain
38.27559	-3.61535	15306	La Carolina		Andalusia	Spain
37.46325	-6.01113	16301	La Algaba		Andalusia	Spain
38.47917	-1.325	25685	Jumilla		Murcia	Spain
36.68645	-6.13606	212879	Jerez de la Frontera		Andalusia	Spain
38.78333	0.16667	28016	Javea		Valencia	Spain
38.99042	-0.51852	29386	Xàtiva	Xativa	Valencia	Spain
37.76922	-3.79028	113457	Jaén	Jaen	Andalusia	Spain
37.2	-7.31667	21324	Isla Cristina		Andalusia	Spain
27.91855	-15.43433	29319	Ingenio		Canary Islands	Spain
39.7211	2.91093	29308	Inca		Balearic Islands	Spain
28.37241	-16.71188	24024	Icod de los Vinos		Canary Islands	Spain
38.90883	1.43296	49727	Ibiza		Balearic Islands	Spain
38.62533	-0.57225	24113	Ibi		Valencia	Spain
37.38918	-1.943	17645	Huercal-Overa		Andalusia	Spain
37.26638	-6.94004	144258	Huelva		Andalusia	Spain
38.5106	-1.70096	30976	Hellín	Hellin	Castille-La Mancha	Spain
28.31122	-16.41276	17662	Güimar	Guimar	Canary Islands	Spain
28.21154	-16.77947	20536	Guía de Isora	Guia de Isora	Canary Islands	Spain
38.09031	-0.65556	16329	Guardamar del Segura		Valencia	Spain
37.29932	-3.13922	18718	Guadix		Andalusia	Spain
28.11882	-16.57599	39993	Granadilla de Abona		Canary Islands	Spain
37.18817	-3.60667	233532	Granada		Andalusia	Spain
38.96667	-0.18333	73829	Gandia		Valencia	Spain
28.14701	-15.6502	24209	Gáldar	Galdar	Canary Islands	Spain
36.53998	-4.62473	71482	Fuengirola		Andalusia	Spain
39.4696	3.14831	18270	Felanitx		Balearic Islands	Spain
36.42764	-5.14589	67012	Estepona		Andalusia	Spain
37.39106	-5.71993	19191	El Viso del Alcor		Andalusia	Spain
36.59389	-6.23298	88364	El Puerto de Santa María	El Puerto de Santa Maria	Andalusia	Spain
37.93939	-1.16095	23361	El Palmar		Murcia	Spain
39.97358	0.01284	16026	El Grao		Valencia	Spain
36.77629	-2.81456	84710	El Ejido		Andalusia	Spain
38.47783	-0.79157	55168	Elda		Valencia	Spain
38.26218	-0.70107	234765	Elche		Valencia	Spain
37.26273	-5.5453	19565	El Arahal		Andalusia	Spain
37.5422	-5.0826	39882	Écija	Ecija	Andalusia	Spain
37.28287	-5.92088	122943	Dos Hermanas		Andalusia	Spain
38.95627	-5.86162	37010	Don Benito		Extremadura	Spain
38.84078	0.10574	41733	Denia		Valencia	Spain
39.07004	-3.61498	18527	Daimiel		Castille-La Mancha	Spain
39.16667	-0.25	24121	Cullera		Valencia	Spain
39.48139	-0.43937	25499	Quart de Poblet		Valencia	Spain
38.24994	-0.80975	28957	Crevillente		Valencia	Spain
37.28766	-6.0541	30657	Coria del Río	Coria del Rio	Andalusia	Spain
37.89155	-4.77275	325708	Córdoba	Cordoba	Andalusia	Spain
36.27719	-6.0885	22427	Conil de la Frontera		Andalusia	Spain
36.65947	-4.75639	21866	Coín	Coin	Andalusia	Spain
38.98626	-3.92907	74743	Ciudad Real		Castille-La Mancha	Spain
38.23998	-1.41987	34889	Cieza		Murcia	Spain
39.46588	-0.42589	30002	Xirivella		Valencia	Spain
36.73663	-6.43703	19386	Chipiona		Andalusia	Spain
36.41976	-6.14367	83831	Chiclana de la Frontera		Andalusia	Spain
38.09242	-1.7985	15022	Cehegín	Cehegin	Murcia	Spain
39.4	-0.4	27035	Catarroja		Valencia	Spain
37.38594	-6.05258	17150	Castilleja de la Cuesta		Andalusia	Spain
39.98567	-0.04935	183711	Castelló de la Plana	Castello de la Plana	Valencia	Spain
37.28114	-7.15071	17905	Cartaya		Andalusia	Spain
36.71068	-4.63297	21313	Cártama	Cartama	Andalusia	Spain
37.60197	-0.98397	213943	Cartagena		Murcia	Spain
27.91161	-15.40558	22000	Carrizal		Canary Islands	Spain
37.47125	-5.64608	28620	Carmona		Andalusia	Spain
39.2266	-0.52142	15527	Carlet		Valencia	Spain
39.1218	-0.44812	21735	Carcaixent		Valencia	Spain
38.10558	-1.86343	26415	Caravaca		Murcia	Spain
28.3548	-16.37268	24319	Candelaria		Canary Islands	Spain
39.40463	-3.12492	15006	Campo de Criptana		Castille-La Mancha	Spain
38.21896	-2.98069	67904	Campiña	Campina	Andalusia	Spain
38.42885	-0.39774	27893	El Campello		Valencia	Spain
37.40202	-6.03314	28620	Camas		Andalusia	Spain
39.5657	2.50621	51774	Calvià	Calvia	Balearic Islands	Spain
38.6447	0.0445	23326	Calp		Valencia	Spain
38.12497	-0.87822	17924	Callosa de Segura		Valencia	Spain
36.52672	-6.2891	116979	Cadiz		Andalusia	Spain
39.47649	-6.37224	96068	Cáceres	Caceres	Extremadura	Spain
37.47249	-4.44206	21352	Cabra		Andalusia	Spain
39.88901	-0.08499	34544	Burriana		Valencia	Spain
39.50984	-0.41327	38433	Burjassot		Valencia	Spain
37.37358	-6.07233	18590	Bormujos		Andalusia	Spain
39.59111	-0.46151	20740	Bétera	Betera	Valencia	Spain
36.84693	-2.94966	15035	Berja		Andalusia	Spain
38.53816	-0.13098	70450	Benidorm		Valencia	Spain
39.42265	-0.39686	15313	Benetússer	Benetusser	Valencia	Spain
36.5961	-4.57267	58854	Benalmádena	Benalmadena	Andalusia	Spain
37.49073	-2.77259	23359	Baza		Andalusia	Spain
37.62513	-0.98792	15937	Barrio de Peral		Murcia	Spain
36.19237	-5.92186	22551	Barbate		Andalusia	Spain
38.09639	-3.77786	18785	Bailén	Bailen	Andalusia	Spain
37.99384	-3.47103	16253	Baeza		Andalusia	Spain
37.6167	-4.32245	20915	Baena		Andalusia	Spain
38.87789	-6.97061	150530	Badajoz		Extremadura	Spain
37.21329	-7.40807	20883	Ayamonte		Andalusia	Spain
37.22479	-3.68686	15399	Atarfe		Andalusia	Spain
37.59989	-0.80682	30000	Atamaría	Atamaria	Murcia	Spain
38.34511	-0.76721	20180	Aspe		Valencia	Spain
28.11983	-15.52325	36259	Arucas		Canary Islands	Spain
36.59917	-4.53505	17763	Arroyo de la Miel		Andalusia	Spain
28.96302	-13.54769	61351	Arrecife		Canary Islands	Spain
28.09962	-16.68102	78614	Arona		Canary Islands	Spain
37.14386	-3.62534	21380	Armilla		Andalusia	Spain
36.75075	-5.81056	31210	Arcos de la Frontera		Andalusia	Spain
38.11631	-1.30043	18202	Archena		Murcia	Spain
37.01938	-4.56123	45168	Antequera		Andalusia	Spain
38.03922	-4.05077	37113	Andújar	Andujar	Andalusia	Spain
38.59878	-0.05151	23780	Altea		Valencia	Spain
36.73246	-3.69173	27696	Almuñécar	Almunecar	Andalusia	Spain
38.10879	-0.79197	20542	Almoradí	Almoradi	Valencia	Spain
37.2647	-6.51667	25751	Almonte		Andalusia	Spain
36.83814	-2.45974	196851	Almería	Almeria	Andalusia	Spain
38.68316	-6.40747	33468	Almendralejo		Extremadura	Spain
39.94729	-0.06313	25831	Almassora		Valencia	Spain
38.86917	-1.09713	24537	Almansa		Castille-La Mancha	Spain
37.26989	-7.02313	17960	Aljaraque		Andalusia	Spain
